,Unnamed: 0,MSSubClass,MSZoning,LotArea,Street,Alley,LandContour,LotConfig,Neighborhood,Condition1,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,Exterior1st,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,Fence,MiscVal,MoSold,YrSold,SaleCondition,SalePrice,LogSale,SaleTypeNew,PoolQCNon,HasGarage,GarageCond*GarageQual,Fireplaces*FireplaceQu,ElectricalSBr,HeatingGas,HasBasement,BsmtCond*BsmtQual,ExterCond*ExterQual,LandSlopeGtl,LotShapeReg,OverallQual*OverallCond,GarageYrBltSq,LotAreaBins,Has2ndFlr,TotalBsmtSFNegSq,GarageAreaBins,GrLivAreaNegSq,HasWoodDeck,HasOpenPorch,HasEnclosedPorch,Has3SsnPorch,HasScreenPorch
247,248,60,RL,11317,Pave,None,Lvl,Inside,CollgCr,Norm,1Fam,2Story,7,5,2003,2003,Gable,VinylSd,BrkFace,101.0,4,3,PConc,4,3,0,Unf,0,840,840,5,1,840,828,1668,0,0,2,1,3,1,4,8,Typ,0,0,Attchd,2003.0,RFn,2,500,3,3,Y,144,68,0,0,0,None,0,9,2007,Normal,180000,12.100712129872349,0,1,1,9,0,1,1,1,12,12,1,1,35,4012009.0,<15000,1,-705600,<600,-2782224,1,1,0,0,0
248,249,50,RL,159000,Pave,None,Low,CulDSac,ClearCr,Norm,1Fam,1.5Fin,6,7,1958,2006,Gable,Wd Sdng,BrkCmn,472.0,4,3,CBlock,4,3,3,Rec,697,747,1444,4,1,1444,700,2144,0,1,2,0,4,1,4,7,Typ,2,3,Attchd,1958.0,Fin,2,389,3,3,Y,0,98,0,0,0,None,500,6,2007,Normal,277000,12.531772785169474,0,1,1,9,6,1,1,1,12,12,0,0,42,3833764.0,>25000,1,-2085136,<600,-4596736,0,1,0,0,0
249,250,30,RL,5350,Pave,None,Lvl,Inside,BrkSide,Norm,1Fam,1Story,3,2,1940,1966,Gable,Wd Sdng,None,0.0,3,1,CBlock,3,3,0,Unf,0,728,728,5,1,1306,0,1306,0,0,1,0,3,1,2,6,MinMod,0,0,None,0.0,None,0,0,0,0,Y,263,0,0,0,0,GdWo,450,5,2010,Normal,76500,11.245046019814627,0,1,0,0,0,1,1,1,9,3,1,0,6,0.0,<10000,0,-529984,0,-1705636,1,0,0,0,0
250,251,120,RM,4750,Pave,None,HLS,Inside,Crawfor,Norm,TwnhsE,1Story,8,5,2006,2007,Hip,VinylSd,Stone,481.0,4,3,PConc,4,3,3,GLQ,1573,0,1573,5,1,1625,0,1625,1,1,2,0,2,1,4,5,Typ,1,4,Attchd,2006.0,Fin,2,538,3,3,Y,123,0,0,0,153,None,0,12,2007,Family,235000,12.367340793126294,0,1,1,9,4,1,1,1,12,12,0,0,40,4024036.0,<5000,0,-2474329,<600,-2640625,1,0,0,0,1
251,252,60,RL,8366,Pave,None,Lvl,Inside,SawyerW,Norm,1Fam,2Story,6,5,2004,2004,Gable,VinylSd,None,0.0,4,3,PConc,4,3,0,Unf,0,798,798,5,1,798,842,1640,0,0,2,1,3,1,4,6,Typ,0,0,Attchd,2004.0,RFn,2,520,3,3,Y,138,45,0,0,0,None,0,12,2008,Normal,173000,12.061046873479915,0,1,1,9,0,1,1,1,12,12,1,0,30,4016016.0,<10000,1,-636804,<600,-2689600,1,1,0,0,0
252,253,80,RL,9350,Pave,None,Lvl,Inside,NAmes,Norm,1Fam,SLvl,6,7,1964,1991,Hip,HdBoard,BrkFace,108.0,3,3,CBlock,4,3,3,LwQ,270,452,1302,5,1,1302,0,1302,0,1,2,0,3,1,4,7,MinMod,0,0,Attchd,1964.0,RFn,1,309,3,3,Y,333,0,0,0,0,MnPrv,0,10,2007,Normal,158000,11.970350312009106,0,1,1,9,0,1,1,1,12,9,1,1,42,3857296.0,<10000,0,-1695204,<600,-1695204,1,0,0,0,0
253,254,20,RL,8400,Pave,None,Lvl,Inside,NAmes,Norm,1Fam,1Story,5,6,1957,1957,Gable,MetalSd,None,0.0,3,4,CBlock,3,3,0,Rec,922,392,1314,3,1,1314,0,1314,1,0,1,0,3,1,3,5,Typ,0,0,Attchd,1957.0,RFn,1,294,3,3,Y,250,0,0,0,0,None,0,6,2010,Normal,145000,11.884489021402711,0,1,1,9,0,1,1,1,9,12,1,1,30,3829849.0,<10000,0,-1726596,<300,-1726596,1,0,0,0,0
254,255,60,RL,8738,Pave,None,Lvl,Inside,Gilbert,Norm,1Fam,2Story,7,5,1999,1999,Gable,VinylSd,BrkFace,302.0,4,3,PConc,4,3,0,Unf,0,975,975,5,1,1005,1286,2291,0,0,2,1,4,1,4,8,Typ,1,3,BuiltIn,1999.0,Fin,2,429,3,3,Y,192,0,0,0,0,None,0,2,2006,Normal,230000,12.345834587905333,0,1,1,9,3,1,1,1,12,12,1,0,35,3996001.0,<10000,1,-950625,<600,-5248681,1,0,0,0,0
255,256,60,FV,8791,Pave,None,Lvl,Inside,Somerst,Norm,1Fam,2Story,6,5,2003,2003,Gable,VinylSd,None,0.0,4,3,PConc,4,3,0,Rec,503,361,864,5,1,864,864,1728,0,0,2,1,3,1,4,7,Typ,0,0,Attchd,2003.0,RFn,2,673,3,3,Y,216,56,0,0,0,None,0,5,2008,Normal,207500,12.24288661865289,0,1,1,9,0,1,1,1,12,12,1,0,30,4012009.0,<10000,1,-746496,<900,-2985984,1,1,0,0,0
256,257,20,RL,8814,Pave,None,Lvl,Inside,CollgCr,Norm,1Fam,1Story,7,5,2006,2006,Gable,VinylSd,Stone,180.0,4,3,PConc,4,3,0,GLQ,1334,270,1604,5,1,1604,0,1604,1,0,2,1,3,1,4,8,Typ,1,4,Attchd,2006.0,RFn,2,660,3,3,Y,123,110,0,0,0,None,0,3,2009,Abnorml,220000,12.3013828253345,0,1,1,9,4,1,1,1,12,12,1,1,35,4024036.0,<10000,0,-2572816,<900,-2572816,1,1,0,0,0
257,258,60,RL,12435,Pave,None,Lvl,Inside,CollgCr,Norm,1Fam,2Story,7,5,2001,2001,Gable,VinylSd,BrkFace,172.0,4,3,PConc,4,3,0,GLQ,361,602,963,5,1,963,829,1792,0,0,2,1,3,1,4,7,Typ,1,3,Attchd,2001.0,RFn,2,564,3,3,Y,0,96,0,245,0,None,0,5,2008,Normal,231500,12.352335152508426,0,1,1,9,3,1,1,1,12,12,1,1,35,4004001.0,<15000,1,-927369,<600,-3211264,0,1,0,1,0
258,259,20,RM,12702,Pave,None,Lvl,Inside,OldTown,Norm,1Fam,1Story,5,5,1956,1956,Gable,BrkFace,None,0.0,3,3,PConc,0,0,0,None,0,0,0,4,1,882,0,882,0,0,1,0,2,1,3,4,Typ,0,0,Detchd,1956.0,Unf,1,308,3,3,Y,0,45,0,0,0,None,0,12,2008,Normal,97000,11.482466257485518,0,1,1,9,0,0,1,0,0,9,1,1,25,3825936.0,<15000,0,0,<600,-777924,0,1,0,0,0
259,260,80,RL,19296,Pave,None,Lvl,Corner,NAmes,Artery,1Fam,SLvl,6,5,1962,1962,Gable,Wd Sdng,BrkFace,399.0,3,3,CBlock,3,3,3,Rec,672,0,1362,3,1,1382,0,1382,1,0,1,0,3,1,3,6,Typ,1,3,Attchd,1991.0,Unf,2,884,3,3,Y,0,0,252,0,0,GdWo,0,5,2009,Normal,176000,12.078239274020287,0,1,1,9,3,1,1,1,9,9,1,1,30,3964081.0,<20000,0,-1855044,<900,-1909924,0,0,1,0,0
260,261,60,RL,9588,Pave,None,Lvl,Inside,CollgCr,Norm,1Fam,2Story,8,5,2007,2007,Gable,CemntBd,Stone,270.0,4,3,PConc,5,3,0,Unf,0,1482,1482,5,1,1482,1092,2574,0,0,2,1,3,1,5,10,Typ,1,4,BuiltIn,2007.0,Fin,3,868,3,3,Y,0,148,0,0,0,None,0,11,2007,Partial,276000,12.528156144699285,1,1,1,9,4,1,1,1,15,12,1,0,40,4028049.0,<10000,1,-2196324,<900,-6625476,0,1,0,0,0
261,262,80,RL,8471,Pave,None,Lvl,Corner,Sawyer,Norm,1Fam,SLvl,6,7,1977,1995,Gable,HdBoard,BrkFace,46.0,3,3,CBlock,4,4,2,ALQ,506,0,506,3,1,1212,0,1212,1,0,1,0,3,1,3,6,Typ,1,3,Attchd,1978.0,Unf,2,492,3,3,Y,292,12,0,0,0,GdWo,0,7,2006,Normal,151000,11.925035115797062,0,1,1,9,3,1,1,1,16,9,1,0,42,3912484.0,<10000,0,-256036,<600,-1468944,1,1,0,0,0
262,263,50,RM,5500,Pave,None,Lvl,Corner,OldTown,Norm,1Fam,1.5Fin,5,7,1929,2001,Gable,Wd Sdng,None,0.0,3,3,BrkTil,3,3,0,LwQ,234,0,926,3,1,926,0,1316,1,0,1,0,3,1,3,6,Typ,0,0,Detchd,1974.0,Unf,2,484,3,3,Y,0,0,0,0,0,None,0,4,2010,Normal,130000,11.77528972943772,0,1,1,9,0,1,1,1,9,9,1,1,35,3896676.0,<10000,0,-857476,<600,-1731856,0,0,0,0,0
263,264,30,RM,5232,Pave,Grvl,Bnk,Inside,OldTown,Artery,1Fam,1Story,5,5,1925,2004,Gable,Wd Sdng,None,0.0,3,3,BrkTil,2,3,0,Unf,0,680,680,4,0,764,0,764,0,0,1,0,2,1,3,4,Typ,0,0,Detchd,1965.0,Unf,2,504,3,3,N,0,0,0,0,0,None,0,6,2008,Normal,73000,11.198214720130528,0,1,1,9,0,0,1,1,6,9,1,0,25,3861225.0,<10000,0,-462400,<600,-583696,0,0,0,0,0
264,265,20,RL,12090,Pave,None,Lvl,Inside,NWAmes,Norm,1Fam,1Story,6,6,1981,1981,Gable,MetalSd,BrkFace,210.0,3,4,CBlock,4,3,0,GLQ,588,606,1422,3,1,1422,0,1422,0,0,2,0,3,1,4,7,Typ,1,3,Attchd,1981.0,Fin,2,576,3,3,Y,276,0,0,0,0,GdPrv,0,6,2008,Normal,175500,12.075394321888055,0,1,1,9,3,1,1,1,12,12,1,0,36,3924361.0,<15000,0,-2022084,<600,-2022084,1,0,0,0,0
265,266,60,RL,11207,Pave,None,HLS,FR2,Gilbert,Norm,1Fam,2Story,6,5,1997,1997,Gable,VinylSd,None,0.0,3,3,PConc,4,3,2,GLQ,714,88,802,4,1,802,709,1511,1,0,2,1,3,1,3,8,Typ,1,3,Attchd,1997.0,Fin,2,413,3,3,Y,95,75,0,0,0,None,0,6,2006,Normal,185000,12.128111104060464,0,1,1,9,3,1,1,1,12,9,1,0,30,3988009.0,<15000,1,-643204,<600,-2283121,1,1,0,0,0
266,267,75,RL,8400,Pave,None,Bnk,Inside,SWISU,Norm,1Fam,2.5Fin,5,8,1939,1997,Gable,Wd Sdng,None,0.0,3,3,PConc,3,3,0,LwQ,378,342,720,5,1,1052,720,2192,0,0,2,1,4,1,4,8,Typ,1,4,Detchd,1939.0,Unf,1,240,3,3,Y,262,24,0,0,0,None,0,7,2008,Normal,179500,12.097930486910473,0,1,1,9,4,1,1,1,9,9,0,1,40,3759721.0,<10000,1,-518400,<300,-4804864,1,1,0,0,0
267,268,30,RM,6900,Pave,None,Lvl,Inside,IDOTRR,Norm,1Fam,1Story,5,6,1940,1955,Gable,VinylSd,None,0.0,3,3,CBlock,3,3,0,ALQ,403,212,740,5,1,778,0,778,0,0,1,0,2,1,3,4,Typ,1,4,Detchd,1966.0,Fin,1,924,5,5,Y,0,25,0,0,0,None,0,2,2008,Normal,120500,11.699405031912846,0,1,1,25,4,1,1,1,9,9,1,1,30,3865156.0,<10000,0,-547600,<1200,-605284,0,1,0,0,0
268,269,20,RL,7917,Pave,None,Lvl,Corner,Edwards,Norm,1Fam,1Story,6,7,1976,1976,Hip,HdBoard,BrkFace,174.0,3,4,CBlock,3,4,0,BLQ,751,392,1143,3,1,1113,0,1113,1,0,1,1,3,1,3,6,Typ,1,2,Attchd,1987.0,RFn,1,504,3,4,Y,370,30,0,0,0,GdPrv,0,5,2007,Normal,148000,11.904967552746253,0,1,1,12,2,1,1,1,12,12,1,0,42,3948169.0,<10000,0,-1306449,<600,-1238769,1,1,0,0,0
269,270,60,FV,10728,Pave,None,Lvl,Inside,Somerst,Norm,1Fam,2Story,8,5,2006,2006,Gable,VinylSd,None,0.0,4,3,PConc,4,3,1,Unf,0,1095,1095,4,1,1095,844,1939,0,0,2,1,3,1,4,8,Typ,1,4,Attchd,2006.0,RFn,3,1053,3,3,Y,192,51,0,0,0,None,0,8,2006,Partial,266000,12.491251587763836,1,1,1,9,4,1,1,1,12,12,1,1,40,4024036.0,<15000,1,-1199025,<1200,-3759721,1,1,0,0,0
270,271,20,RL,39104,Pave,None,Low,CulDSac,ClearCr,Norm,1Fam,1Story,7,7,1954,2005,Flat,Plywood,None,0.0,3,3,CBlock,4,3,3,LwQ,226,96,1385,5,1,1363,0,1363,1,0,1,0,2,1,3,5,MinMod,2,3,Attchd,1954.0,Unf,2,439,3,3,Y,81,0,0,0,0,None,0,4,2008,Normal,241500,12.394624752074765,0,1,1,9,6,1,1,1,12,9,0,0,49,3818116.0,>25000,0,-1918225,<600,-1857769,1,0,0,0,0
271,272,60,RL,11764,Pave,None,Lvl,CulDSac,NoRidge,Norm,1Fam,2Story,8,7,1999,2007,Gable,VinylSd,BrkFace,348.0,4,3,PConc,4,3,0,GLQ,524,628,1152,5,1,1164,1106,2270,0,0,2,1,4,1,4,9,Typ,1,4,Attchd,1999.0,Fin,3,671,3,3,Y,132,57,0,0,0,None,0,4,2010,Normal,290000,12.577636201962655,0,1,1,9,4,1,1,1,12,12,1,0,56,3996001.0,<15000,1,-1327104,<900,-5152900,1,1,0,0,0
272,273,20,RL,9600,Pave,None,Lvl,Inside,NAmes,Feedr,1Fam,1Story,6,6,1958,1988,Hip,Wd Sdng,BrkCmn,183.0,3,3,CBlock,3,3,0,Rec,620,0,1240,4,1,1632,0,1632,1,0,2,0,3,1,3,6,MinMod,1,4,Attchd,1958.0,RFn,1,338,3,3,Y,289,0,0,0,0,MnPrv,0,4,2009,Normal,139000,11.842229212112827,0,1,1,9,4,1,1,1,9,9,1,1,36,3833764.0,<10000,0,-1537600,<600,-2663424,1,0,0,0,0
273,274,20,RL,8314,Pave,None,Lvl,Corner,Mitchel,Norm,1Fam,1Story,5,7,1982,1982,Gable,HdBoard,None,0.0,3,3,CBlock,3,3,3,ALQ,546,270,816,3,1,816,0,816,0,0,1,0,2,1,3,5,Typ,0,0,Attchd,1982.0,Unf,1,264,3,3,Y,168,0,0,0,0,None,0,6,2007,Normal,124500,11.7320609948869,0,1,1,9,0,1,1,1,9,9,1,1,35,3928324.0,<10000,0,-665856,<300,-665856,1,0,0,0,0
274,275,50,RL,7264,Pave,None,Lvl,Inside,BrkSide,Norm,1Fam,1.5Fin,7,7,1925,2007,Gable,Wd Sdng,None,0.0,4,4,BrkTil,3,3,0,Unf,0,952,952,4,0,952,596,1548,0,0,2,1,3,1,5,5,Typ,0,0,Detchd,1978.0,Unf,2,672,3,3,Y,74,0,0,0,144,None,0,10,2009,Normal,205000,12.230765258120543,0,1,1,9,0,1,1,1,9,16,1,1,49,3912484.0,<10000,1,-906304,<900,-2396304,1,0,0,0,1
275,276,20,RL,9196,Pave,None,Lvl,Inside,Mitchel,Norm,1Fam,1Story,7,5,2003,2003,Gable,VinylSd,None,0.0,4,3,PConc,5,3,0,Unf,0,1560,1560,5,1,1560,0,1560,0,0,2,0,3,1,4,7,Typ,0,0,Attchd,2003.0,Fin,2,573,3,3,Y,100,150,0,0,0,None,0,4,2010,Normal,201000,12.211060187041214,0,1,1,9,0,1,1,1,15,12,1,0,35,4012009.0,<10000,0,-2433600,<600,-2433600,1,1,0,0,0
276,277,20,RL,19138,Pave,None,Lvl,Corner,Gilbert,Norm,1Fam,1Story,4,5,1951,1951,Gable,VinylSd,None,0.0,3,3,CBlock,3,3,0,LwQ,120,744,864,5,1,864,0,864,0,0,1,0,2,1,3,4,Typ,0,0,Detchd,1951.0,Unf,2,400,3,3,Y,0,0,0,0,0,None,0,6,2010,Normal,141000,11.856515169360303,0,1,1,9,0,1,1,1,9,9,1,1,20,3806401.0,<20000,0,-746496,<600,-746496,0,0,0,0,0
277,278,20,RL,14450,Pave,None,Lvl,Inside,NridgHt,Norm,1Fam,1Story,9,5,2006,2007,Gable,CemntBd,BrkFace,315.0,5,3,PConc,5,3,3,Unf,0,2121,2121,5,1,2121,0,2121,0,0,2,1,3,1,5,8,Typ,1,5,Attchd,2007.0,Fin,3,732,3,3,Y,124,98,0,0,142,None,0,5,2007,Partial,415298,12.936751613811438,1,1,1,9,5,1,1,1,15,15,1,1,45,4028049.0,<15000,0,-4498641,<900,-4498641,1,1,0,0,1
278,279,60,RL,10005,Pave,None,Lvl,Inside,ClearCr,Norm,1Fam,2Story,7,5,1977,1977,Hip,Plywood,BrkFace,299.0,3,3,CBlock,4,3,0,BLQ,392,768,1160,5,1,1156,866,2022,0,0,2,1,4,1,3,8,Typ,1,3,Attchd,1977.0,Fin,2,505,3,3,Y,288,117,0,0,0,None,0,3,2008,Normal,192000,12.165250651009917,0,1,1,9,3,1,1,1,12,9,1,1,35,3908529.0,<15000,1,-1345600,<600,-4088484,1,1,0,0,0
279,280,60,RL,11287,Pave,None,Lvl,Inside,SawyerW,Norm,1Fam,2Story,7,6,1989,1989,Gable,Plywood,BrkFace,340.0,4,3,CBlock,4,3,2,GLQ,421,386,807,4,1,1175,807,1982,0,0,2,1,3,1,4,7,Typ,1,3,Attchd,1989.0,Fin,2,575,3,3,Y,0,84,0,196,0,None,0,1,2007,Normal,228500,12.339291489316395,0,1,1,9,3,1,1,1,12,12,1,1,42,3956121.0,<15000,1,-651249,<600,-3928324,0,1,0,1,0
280,281,20,FV,7200,Pave,Pave,Lvl,Inside,Somerst,Norm,1Fam,1Story,6,5,2006,2006,Gable,VinylSd,Stone,68.0,4,3,PConc,4,3,0,GLQ,905,357,1262,4,1,1262,0,1262,0,0,2,0,2,1,4,5,Typ,0,0,Attchd,2006.0,Fin,2,572,3,3,Y,0,120,0,0,0,None,0,5,2006,Partial,185000,12.128111104060464,1,1,1,9,0,1,1,1,12,12,1,1,30,4024036.0,<10000,0,-1592644,<600,-1592644,0,1,0,0,0
281,282,120,RL,5063,Pave,None,Lvl,Inside,NridgHt,Norm,Twnhs,1Story,7,5,2007,2008,Gable,VinylSd,Stone,166.0,4,3,PConc,4,3,0,GLQ,904,410,1314,5,1,1314,0,1314,1,0,2,0,2,1,4,6,Typ,1,4,Attchd,2008.0,RFn,2,626,3,3,Y,172,62,0,0,0,None,0,4,2009,Normal,207500,12.24288661865289,0,1,1,9,4,1,1,1,12,12,1,1,35,4032064.0,<10000,0,-1726596,<900,-1726596,1,1,0,0,0
282,283,20,RL,9612,Pave,None,Lvl,Inside,Somerst,Feedr,1Fam,1Story,8,5,2008,2009,Gable,VinylSd,Stone,72.0,4,3,PConc,4,3,0,Unf,0,1468,1468,5,1,1468,0,1468,0,0,2,0,3,1,4,6,Typ,1,4,Attchd,2008.0,Fin,3,898,3,3,Y,210,150,0,0,0,None,0,12,2009,Partial,244600,12.407379502235207,1,1,1,9,4,1,1,1,12,12,1,1,40,4032064.0,<10000,0,-2155024,<900,-2155024,1,1,0,0,0
283,284,120,RL,8012,Pave,None,Lvl,Inside,SawyerW,Norm,TwnhsE,1Story,6,5,1992,1992,Gable,Plywood,None,0.0,4,3,PConc,4,3,0,GLQ,430,1145,1575,4,1,1575,0,1575,1,0,2,0,2,1,4,5,Typ,0,0,Attchd,1992.0,RFn,2,529,3,3,Y,0,0,52,0,0,None,0,7,2007,Normal,179200,12.096257779522967,0,1,1,9,0,1,1,1,12,12,1,1,30,3968064.0,<10000,0,-2480625,<600,-2480625,0,0,1,0,0
284,285,160,FV,4251,Pave,Pave,Lvl,Inside,Somerst,Norm,TwnhsE,2Story,7,5,2006,2007,Gable,MetalSd,None,0.0,4,3,PConc,4,3,0,Unf,0,625,625,5,1,625,625,1250,0,0,2,1,2,1,4,5,Typ,0,0,Detchd,2006.0,RFn,2,528,3,3,Y,0,54,0,0,0,None,0,6,2007,Partial,164700,12.011880916165733,1,1,1,9,0,1,1,1,12,12,1,0,35,4024036.0,<5000,1,-390625,<600,-1562500,0,1,0,0,0
285,286,50,RL,9786,Pave,None,Bnk,Inside,NAmes,Norm,1Fam,1.5Fin,6,7,1962,1981,Gable,Wd Sdng,None,0.0,3,3,CBlock,3,3,0,Rec,600,312,912,3,1,1085,649,1734,0,0,1,1,3,1,4,7,Typ,1,4,Attchd,1962.0,RFn,2,440,3,3,Y,0,0,0,0,128,GdPrv,0,6,2006,Normal,159000,11.976659481202367,0,1,1,9,4,1,1,1,9,9,1,0,42,3849444.0,<10000,1,-831744,<600,-3006756,0,0,0,0,1
286,287,20,RL,8125,Pave,None,Lvl,Corner,NAmes,Norm,1Fam,1Story,4,4,1971,1971,Gable,HdBoard,None,0.0,3,3,CBlock,3,3,0,BLQ,614,244,858,3,1,858,0,858,0,0,1,0,3,1,3,5,Typ,0,0,None,0.0,None,0,0,0,0,Y,0,0,0,0,0,None,0,6,2006,Normal,88000,11.385092093460345,0,1,0,0,0,1,1,1,9,9,1,0,16,0.0,<10000,0,-736164,0,-736164,0,0,0,0,0
287,288,20,RL,9819,Pave,None,Lvl,Inside,Sawyer,Norm,1Fam,1Story,5,5,1967,1967,Gable,MetalSd,BrkFace,31.0,3,4,CBlock,3,3,0,BLQ,450,432,882,3,1,900,0,900,0,0,1,0,3,1,3,5,Typ,0,0,Detchd,1970.0,Unf,1,280,3,3,Y,0,0,0,0,0,MnPrv,0,2,2010,Normal,122000,11.711776323715393,0,1,1,9,0,1,1,1,9,12,1,0,25,3880900.0,<10000,0,-777924,<300,-810000,0,0,0,0,0
288,289,70,RL,8730,Pave,None,Lvl,Inside,BrkSide,RR,1Fam,2Story,6,7,1915,2003,Gable,Wd Sdng,None,0.0,3,3,BrkTil,3,3,0,Unf,0,698,698,5,1,698,698,1396,0,0,1,0,3,1,3,7,Typ,0,0,Detchd,2003.0,Unf,1,384,3,3,Y,0,0,0,0,259,None,0,7,2007,Normal,153575,11.941944326032125,0,1,1,9,0,0,1,1,9,9,1,1,42,4012009.0,<10000,1,-487204,<600,-1948816,0,0,0,0,1
289,290,60,RL,15611,Pave,None,Lvl,Inside,CollgCr,Norm,1Fam,2Story,8,5,2006,2006,Gable,VinylSd,None,0.0,4,3,PConc,4,3,2,Unf,0,1079,1079,5,1,1079,840,1919,0,0,2,1,3,1,4,8,Typ,1,4,Attchd,2006.0,RFn,2,685,4,3,Y,0,51,0,0,0,None,0,7,2006,Partial,233230,12.359780370124387,1,1,1,12,4,1,1,1,12,12,1,1,40,4024036.0,<20000,1,-1164241,<900,-3682561,0,1,0,0,0
290,291,190,RL,5687,Pave,Grvl,Bnk,Inside,SWISU,Norm,2fmCon,2Story,5,6,1912,2000,Gable,VinylSd,None,0.0,3,2,PConc,3,2,0,Rec,210,570,780,5,0,936,780,1716,1,0,2,0,6,1,2,9,Typ,0,0,None,0.0,None,0,0,0,0,N,0,184,0,0,0,None,0,3,2008,Normal,135900,11.819674600139233,0,1,0,0,0,1,1,1,6,6,1,1,30,0.0,<10000,1,-608400,0,-2944656,0,1,0,0,0
291,292,50,RL,11409,Pave,None,Lvl,Inside,Edwards,Norm,1Fam,1.5Fin,5,4,1949,2008,Gable,Wd Sdng,None,0.0,3,3,CBlock,3,3,0,LwQ,292,476,768,4,1,1148,568,1716,0,0,1,1,3,1,3,8,MinMod,1,4,Attchd,1949.0,Unf,1,281,3,3,Y,0,0,0,0,160,None,0,1,2009,Normal,131000,11.782952602183288,0,1,1,9,4,1,1,1,9,9,1,1,20,3798601.0,<15000,1,-589824,<300,-2944656,0,0,0,0,1
292,293,60,RL,16659,Pave,None,Lvl,Corner,NWAmes,Pos,1Fam,2Story,7,7,1977,1994,Gable,Plywood,BrkFace,34.0,3,3,CBlock,3,3,0,ALQ,795,0,795,2,1,1468,795,2263,1,0,2,1,3,1,4,9,Typ,1,3,Attchd,1977.0,Fin,2,539,3,3,Y,0,250,0,0,0,None,0,3,2006,Normal,235000,12.367340793126294,0,1,1,9,3,1,1,1,9,9,1,0,49,3908529.0,<20000,1,-632025,<600,-5121169,0,1,0,0,0
293,294,20,RL,9600,Pave,None,Lvl,Inside,NAmes,Norm,1Fam,1Story,6,5,1953,1953,Hip,HdBoard,Stone,238.0,3,3,CBlock,3,3,0,GLQ,1285,131,1416,3,1,1644,0,1644,1,0,1,0,3,1,3,7,Typ,2,4,Attchd,1953.0,Fin,2,418,3,3,Y,110,0,0,0,0,None,0,10,2009,Normal,167000,12.025749091398893,0,1,1,9,8,1,1,1,9,9,1,1,30,3814209.0,<10000,0,-2005056,<600,-2702736,1,0,0,0,0
294,295,80,RL,7937,Pave,None,Lvl,CulDSac,Mitchel,Norm,1Fam,SLvl,6,6,1984,1984,Gable,HdBoard,None,0.0,3,3,CBlock,3,3,2,GLQ,819,184,1003,3,1,1003,0,1003,1,0,1,0,3,1,3,6,Typ,0,0,Detchd,1984.0,Unf,2,588,3,3,Y,120,0,0,0,0,GdPrv,0,3,2006,Normal,142500,11.86709727869084,0,1,1,9,0,1,1,1,9,9,1,0,36,3936256.0,<10000,0,-1006009,<600,-1006009,1,0,0,0,0
295,296,50,RM,13710,Pave,None,Lvl,Inside,IDOTRR,Norm,1Fam,1.5Fin,5,5,1950,1950,Gable,Wd Sdng,None,0.0,3,3,CBlock,3,3,0,BLQ,420,490,910,3,1,910,648,1558,0,0,1,1,4,1,3,6,Typ,0,0,Attchd,1950.0,Unf,1,282,3,3,Y,289,0,0,0,0,MnPrv,0,6,2007,Normal,152000,11.931635799828413,0,1,1,9,0,0,1,1,9,9,1,1,25,3802500.0,<15000,1,-828100,<300,-2427364,1,0,0,0,0
297,298,60,RL,11700,Pave,None,Lvl,Inside,NWAmes,Norm,1Fam,2Story,6,6,1968,1968,Mansard,HdBoard,BrkFace,365.0,4,3,CBlock,3,3,0,ALQ,384,143,702,4,1,1041,702,1743,0,1,1,2,3,1,3,7,Typ,1,4,Attchd,1968.0,Unf,2,539,3,3,Y,224,0,0,0,0,None,0,6,2007,Normal,175000,12.072541252905653,0,1,1,9,4,1,1,1,9,12,1,1,36,3873024.0,<15000,1,-492804,<600,-3038049,1,0,0,0,0
298,299,20,RL,14000,Pave,None,Lvl,Inside,Crawfor,Norm,1Fam,1Story,6,8,1950,2004,Gable,HdBoard,None,0.0,3,4,CBlock,3,3,0,Unf,0,1092,1092,5,1,1152,0,1152,0,1,1,0,3,1,4,6,Typ,1,4,Attchd,1950.0,Unf,1,300,3,3,Y,0,36,0,0,0,GdPrv,0,8,2009,Family,158500,11.973509872299473,0,1,1,9,4,1,1,1,9,12,1,1,48,3802500.0,<15000,0,-1192464,<600,-1327104,0,1,0,0,0
