,MSSubClass,MSZoning,LotArea,Street,Alley,LandContour,LotConfig,Neighborhood,Condition1,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,Exterior1st,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,Fence,MiscVal,MoSold,YrSold,SaleCondition,SalePrice,LogSale,SaleTypeNew,PoolQCNon,HasGarage,GarageCond*GarageQual,Fireplaces*FireplaceQu,ElectricalSBr,HeatingGas,HasBasement,BsmtCond*BsmtQual,ExterCond*ExterQual,LandSlopeGtl,LotShapeReg,OverallQual*OverallCond
353,30,RM,8520,Pave,None,Lvl,Inside,OldTown,Norm,1Fam,1Story,6,8,1928,2003,Gable,VinylSd,None,0.0,3,4,BrkTil,3,3,0,Unf,0,0,624,624,4,1,720,0,0,720,0,0,1,0,2,1,3,5,Typ,0,0,Detchd,2005.0,Unf,2,484,3,3,Y,106,0,0,0,0,0,None,0,5,2010,Normal,105900,11.570250531589497,0,1,1,9,0,1,1,1,9,12,1,1,48
354,50,RL,8400,Pave,None,Bnk,Inside,SWISU,Norm,1Fam,1.5Fin,6,5,1940,2000,Gable,Wd Sdng,None,0.0,3,3,CBlock,3,3,0,LwQ,388,0,552,940,5,1,1192,403,0,1595,0,0,1,0,2,1,3,6,Typ,2,4,Attchd,1940.0,Unf,1,240,3,3,Y,0,0,108,0,0,0,None,0,6,2006,Normal,140000,11.84939770159144,0,1,1,9,8,1,1,1,9,9,1,1,30
355,20,RL,11249,Pave,None,Lvl,Inside,CollgCr,Norm,1Fam,1Story,6,5,1995,1995,Gable,VinylSd,None,0.0,4,4,PConc,4,4,0,ALQ,334,544,322,1200,5,1,1200,0,0,1200,1,0,2,0,3,1,4,6,Typ,0,0,Attchd,1995.0,RFn,2,521,3,3,Y,0,26,0,0,0,0,None,0,8,2007,Normal,177500,12.086725887897607,0,1,1,9,0,1,1,1,16,16,1,0,30
356,20,RL,9248,Pave,None,Lvl,Inside,Gilbert,Norm,1Fam,1Story,6,6,1992,1992,Gable,HdBoard,BrkFace,106.0,3,3,PConc,4,3,0,GLQ,560,0,598,1158,4,1,1167,0,0,1167,1,0,2,0,3,1,4,6,Typ,0,0,Attchd,1992.0,RFn,2,400,3,3,Y,120,26,0,0,0,0,None,0,7,2009,Normal,173000,12.061046873479915,0,1,1,9,0,1,1,1,12,9,1,0,36
357,120,RM,4224,Pave,None,Lvl,Inside,MeadowV,Norm,TwnhsE,1Story,5,5,1976,1976,Gable,CemntBd,None,0.0,3,3,PConc,4,3,0,ALQ,874,0,268,1142,3,1,1142,0,0,1142,1,0,1,1,3,1,3,6,Typ,1,1,Attchd,1976.0,Fin,2,528,3,3,Y,536,90,0,0,0,0,MnPrv,0,8,2007,Normal,134000,11.805595078933049,0,1,1,9,1,1,1,1,12,9,1,1,25
358,80,RL,6930,Pave,None,Lvl,Inside,ClearCr,Norm,1Fam,SLvl,5,4,1958,1958,Hip,Wd Sdng,BrkFace,120.0,3,3,CBlock,3,3,2,BLQ,300,294,468,1062,5,1,1352,0,0,1352,0,1,1,0,3,1,4,6,MinMod,0,0,BuiltIn,1958.0,Unf,1,288,3,3,Y,168,0,294,0,0,0,None,0,7,2006,Abnorml,130000,11.77528972943772,0,1,1,9,0,0,1,1,9,9,1,0,20
359,60,RL,12011,Pave,None,Lvl,CulDSac,NoRidge,Norm,1Fam,2Story,8,5,1998,1998,Gable,VinylSd,BrkFace,530.0,4,3,PConc,4,3,2,GLQ,956,0,130,1086,5,1,1086,838,0,1924,1,0,2,1,3,1,4,7,Typ,1,3,Attchd,1998.0,RFn,2,592,3,3,Y,208,75,0,0,374,0,None,0,6,2006,Normal,280000,12.542544882151386,0,1,1,9,3,1,1,1,12,12,1,0,40
360,85,RL,7540,Pave,None,Lvl,CulDSac,Mitchel,Norm,1Fam,SFoyer,6,6,1978,1978,Gable,VinylSd,None,0.0,3,3,CBlock,4,3,2,GLQ,773,0,115,888,5,1,912,0,0,912,1,0,1,0,2,1,3,5,Typ,1,3,Attchd,1978.0,RFn,2,470,3,3,Y,0,0,0,0,192,0,MnPrv,0,6,2007,Normal,156000,11.957611286231675,0,1,1,9,3,1,1,1,12,9,1,0,36
361,50,RL,9144,Pave,Pave,Lvl,Inside,BrkSide,Norm,1Fam,1.5Fin,5,5,1940,1982,Gable,MetalSd,None,0.0,3,3,CBlock,3,3,0,Rec,399,0,484,883,4,1,988,517,0,1505,1,0,1,0,3,1,3,8,Typ,0,0,Detchd,1940.0,Unf,1,240,3,3,N,0,0,0,0,0,0,None,0,7,2008,Normal,145000,11.884489021402711,0,1,1,9,0,1,1,1,9,9,1,1,25
362,85,RL,7301,Pave,None,Lvl,Corner,Edwards,Norm,1Fam,SFoyer,7,5,2003,2003,Gable,HdBoard,BrkFace,500.0,4,3,Slab,0,0,0,None,0,0,0,0,5,1,495,1427,0,1922,0,0,3,0,4,1,4,7,Typ,1,5,BuiltIn,2003.0,RFn,2,672,3,3,Y,0,0,177,0,0,0,None,0,7,2009,Normal,198500,12.198544379109382,0,1,1,9,5,1,1,0,0,12,1,1,35
363,160,RM,1680,Pave,None,Lvl,Inside,BrDale,Norm,Twnhs,2Story,6,8,1972,2007,Gable,HdBoard,BrkFace,510.0,3,3,CBlock,3,3,0,ALQ,162,0,321,483,4,1,483,504,0,987,0,0,1,1,2,1,4,5,Typ,0,0,Detchd,1972.0,Unf,1,264,3,3,Y,250,0,0,0,0,0,None,0,5,2009,Normal,118000,11.678439903447801,0,1,1,9,0,1,1,1,9,9,1,1,48
364,60,RL,18800,Pave,None,Lvl,FR2,NWAmes,Norm,1Fam,2Story,6,5,1976,1976,Gable,HdBoard,BrkFace,120.0,3,3,PConc,4,3,1,GLQ,712,0,84,796,3,1,790,784,0,1574,1,0,2,1,3,1,3,6,Typ,1,3,Attchd,1976.0,Fin,2,566,3,3,Y,306,111,0,0,0,0,None,0,7,2006,Normal,190000,12.154779351142624,0,1,1,9,3,1,1,1,12,9,1,0,30
365,70,RM,10690,Pave,None,Lvl,Inside,IDOTRR,Norm,1Fam,2Story,5,7,1920,1997,Hip,VinylSd,None,0.0,3,4,CBlock,3,2,0,Rec,456,0,216,672,4,1,672,672,0,1344,0,0,1,0,3,1,3,6,Typ,0,0,Detchd,1964.0,Unf,1,468,3,2,Y,0,128,218,0,0,0,None,0,7,2009,Normal,147000,11.898187865760873,0,1,1,6,0,0,1,1,6,12,1,1,35
366,20,RL,9500,Pave,None,Lvl,Inside,NAmes,Norm,1Fam,1Story,6,5,1963,1963,Gable,Plywood,BrkFace,247.0,3,3,CBlock,4,3,0,BLQ,609,0,785,1394,4,1,1394,0,0,1394,1,0,1,1,3,1,3,6,Typ,2,4,Attchd,1963.0,RFn,2,514,3,3,Y,0,76,0,0,185,0,None,0,7,2009,Normal,159000,11.976659481202368,0,1,1,9,8,1,1,1,12,9,1,0,30
367,80,RL,9150,Pave,None,Lvl,Corner,NAmes,Norm,1Fam,SLvl,6,5,1962,1962,Gable,Plywood,BrkFace,305.0,3,3,CBlock,4,3,3,GLQ,371,0,728,1099,4,1,1431,0,0,1431,0,1,1,0,3,1,3,6,Typ,1,4,Basment,1962.0,RFn,1,296,3,3,Y,64,110,0,0,0,0,None,0,12,2008,Normal,165000,12.013700752882718,0,1,1,9,4,1,1,1,12,9,1,0,30
368,20,RL,7800,Pave,None,Lvl,Inside,NAmes,Norm,1Fam,1Story,5,6,1954,1954,Gable,HdBoard,BrkFace,200.0,3,3,PConc,3,3,0,LwQ,540,0,728,1268,4,1,1268,0,0,1268,0,0,1,0,2,1,3,7,Typ,1,4,Attchd,1954.0,Fin,1,244,3,3,Y,0,98,0,0,0,0,None,0,3,2010,Normal,132000,11.790557201568507,0,1,1,9,4,1,1,1,9,9,1,1,30
369,20,RL,9830,Pave,None,Lvl,Corner,NAmes,Norm,1Fam,1Story,5,7,1959,2006,Gable,Wd Sdng,None,0.0,3,4,CBlock,3,3,0,ALQ,72,258,733,1063,5,1,1287,0,0,1287,1,0,1,0,3,1,4,7,Typ,1,4,Detchd,1997.0,Fin,2,576,3,3,Y,364,17,0,0,182,0,None,0,3,2010,Normal,162000,11.99535161421452,0,1,1,9,4,1,1,1,9,12,1,0,35
370,60,RL,8121,Pave,None,Lvl,Inside,Gilbert,Norm,1Fam,2Story,6,5,2000,2000,Gable,VinylSd,None,0.0,3,3,PConc,4,3,0,Unf,0,0,953,953,5,1,953,711,0,1664,0,0,2,1,3,1,3,7,Typ,1,3,Attchd,2000.0,RFn,2,460,3,3,Y,100,40,0,0,0,0,None,0,1,2006,Normal,172400,12.05757263721173,0,1,1,9,3,1,1,1,12,9,1,0,30
371,50,RL,17120,Pave,None,Lvl,Inside,ClearCr,Feedr,1Fam,1.5Fin,4,4,1959,1959,Gable,WdShing,None,0.0,3,3,CBlock,0,0,0,None,0,0,0,0,3,1,1120,468,0,1588,0,0,2,0,4,1,3,7,MinMod,1,4,Detchd,1991.0,Fin,2,680,3,3,N,0,59,0,0,0,0,None,0,7,2008,Normal,134432,11.808813773969108,0,1,1,9,4,1,1,0,0,9,1,1,16
372,120,RL,7175,Pave,None,Lvl,Inside,SawyerW,Norm,TwnhsE,1Story,6,5,1984,1984,Gable,Plywood,None,0.0,3,3,CBlock,4,3,0,ALQ,623,121,0,744,3,1,752,0,0,752,1,0,1,0,2,1,3,4,Typ,0,0,Attchd,1984.0,Unf,1,264,3,3,Y,353,0,0,0,90,0,MnPrv,0,2,2010,Normal,125000,11.736069016284437,0,1,1,9,0,1,1,1,12,9,1,1,30
373,20,RL,10634,Pave,None,Lvl,Inside,NAmes,Norm,1Fam,1Story,5,6,1953,1953,Gable,MetalSd,None,0.0,3,3,PConc,3,3,0,BLQ,428,180,0,608,3,1,1319,0,0,1319,1,0,1,0,3,1,3,5,MinMod,0,0,Attchd,1953.0,Unf,1,270,3,3,Y,66,0,0,0,0,0,GdWo,0,11,2009,Normal,123000,11.719939634354555,0,1,1,9,0,1,1,1,9,9,1,1,30
374,60,RL,8200,Pave,None,Lvl,Inside,CollgCr,Norm,1Fam,2Story,7,5,2003,2004,Gable,VinylSd,None,0.0,4,3,PConc,4,3,0,Unf,0,0,847,847,5,1,847,1081,0,1928,0,0,2,1,4,1,4,8,Typ,1,4,BuiltIn,2003.0,Fin,2,434,3,3,Y,100,48,0,0,0,0,None,0,7,2007,Normal,219500,12.299107511497363,0,1,1,9,4,1,1,1,12,12,1,1,35
375,30,RL,10020,Pave,None,Low,Inside,Edwards,Norm,1Fam,1Story,1,1,1922,1950,Gable,Wd Sdng,None,0.0,2,2,BrkTil,2,1,3,BLQ,350,0,333,683,4,0,904,0,0,904,1,0,0,1,1,1,2,4,MajSev,0,0,None,0.0,None,0,0,0,0,Y,0,0,0,0,0,0,None,0,3,2009,Normal,61000,11.018629143155449,0,1,0,0,0,0,1,1,2,4,0,0,1
376,85,RL,8846,Pave,None,Lvl,CulDSac,CollgCr,Norm,1Fam,SFoyer,5,5,1996,1996,Gable,VinylSd,None,0.0,4,3,PConc,4,3,2,GLQ,298,0,572,870,5,1,914,0,0,914,0,0,1,0,2,1,3,5,Typ,0,0,Detchd,1998.0,Unf,2,576,3,3,Y,0,0,0,0,0,0,None,0,7,2006,Normal,148000,11.904967552746252,0,1,1,9,0,1,1,1,12,12,1,0,25
377,60,FV,11143,Pave,None,Lvl,Corner,Somerst,Norm,1Fam,2Story,8,5,2004,2005,Gable,CemntBd,None,0.0,4,3,PConc,4,3,0,Unf,0,0,1580,1580,5,1,1580,886,0,2466,0,0,3,0,4,1,4,8,Typ,1,4,Attchd,2004.0,RFn,2,610,3,3,Y,159,214,0,0,0,0,None,0,12,2007,Normal,340000,12.736700896592344,0,1,1,9,4,1,1,1,12,12,1,0,40
378,20,RL,11394,Pave,None,Lvl,Corner,StoneBr,Norm,1Fam,1Story,9,2,2010,2010,Hip,VinylSd,Stone,350.0,4,3,PConc,5,3,2,GLQ,1445,0,411,1856,5,1,1856,0,0,1856,1,0,1,1,1,1,5,8,Typ,1,5,Attchd,2010.0,Fin,3,834,3,3,Y,113,0,0,0,0,0,None,0,6,2010,Partial,394432,12.885202034321916,1,1,1,9,5,1,1,1,15,12,1,1,18
379,60,RL,8123,Pave,None,Lvl,Inside,Gilbert,RR,1Fam,2Story,6,5,2000,2000,Gable,VinylSd,BrkFace,16.0,3,3,PConc,4,3,0,Unf,0,0,982,982,5,1,1007,793,0,1800,0,0,2,1,3,1,3,7,Typ,1,3,Attchd,2000.0,Fin,2,463,3,3,Y,100,63,0,0,0,0,None,0,6,2009,Normal,179000,12.095141084822892,0,1,1,9,3,1,1,1,12,9,1,0,30
380,50,RL,5000,Pave,Pave,Lvl,Inside,SWISU,Norm,1Fam,1.5Fin,5,6,1924,1950,Gable,BrkFace,None,0.0,3,3,BrkTil,3,3,0,LwQ,218,0,808,1026,3,1,1026,665,0,1691,0,0,2,0,3,1,4,6,Typ,1,4,Detchd,1924.0,Unf,1,308,3,3,Y,0,0,242,0,0,0,None,0,5,2010,Normal,127000,11.751942365440728,0,1,1,9,4,1,1,1,9,9,1,1,30
381,20,FV,7200,Pave,Pave,Lvl,Inside,Somerst,Norm,1Fam,1Story,7,5,2006,2006,Gable,VinylSd,None,0.0,4,3,PConc,4,4,0,Unf,0,0,1293,1293,5,1,1301,0,0,1301,1,0,2,0,2,1,4,5,Typ,1,4,Attchd,2006.0,RFn,2,572,3,3,Y,216,121,0,0,0,0,None,0,8,2006,Partial,187750,12.142866569626381,1,1,1,9,4,1,1,1,16,12,1,1,35
382,60,RL,9245,Pave,None,Lvl,Inside,CollgCr,Norm,1Fam,2Story,7,5,2006,2006,Gable,VinylSd,None,0.0,4,3,PConc,4,3,2,Unf,0,0,939,939,5,1,939,858,0,1797,0,0,2,1,3,1,4,8,Typ,0,0,Attchd,2006.0,RFn,2,639,3,3,Y,144,53,0,0,0,0,None,0,4,2007,Normal,213500,12.271392111650817,0,1,1,9,0,1,1,1,12,12,1,0,35
383,45,RH,9000,Pave,None,Lvl,Corner,SawyerW,Norm,1Fam,1.5Unf,6,3,1928,1950,Gable,Wd Sdng,None,0.0,3,3,BrkTil,2,2,0,Unf,0,0,784,784,3,0,784,0,0,784,0,0,1,0,2,1,3,5,Typ,0,0,Detchd,1950.0,Unf,2,360,2,2,N,0,0,91,0,0,0,None,0,10,2009,Normal,76000,11.238488619268468,0,1,1,4,0,0,1,1,4,9,1,1,18
384,60,RL,53107,Pave,None,Low,Corner,ClearCr,Feedr,1Fam,2Story,6,5,1992,1992,Gable,HdBoard,None,0.0,4,3,PConc,4,3,2,GLQ,985,0,595,1580,5,1,1079,874,0,1953,1,0,2,1,3,1,4,9,Typ,2,2,Attchd,1992.0,Fin,2,501,3,3,Y,216,231,0,0,0,0,None,0,6,2007,Normal,240000,12.388394202324129,0,1,1,9,4,1,1,1,12,12,0,0,30
385,120,RL,3182,Pave,None,Lvl,Inside,Blmngtn,Norm,TwnhsE,1Story,8,5,2004,2005,Gable,VinylSd,BrkFace,16.0,4,3,PConc,4,3,0,GLQ,24,0,1232,1256,5,1,1269,0,0,1269,0,0,2,0,2,1,4,6,Typ,1,3,Attchd,2004.0,Fin,2,430,3,3,Y,146,20,0,0,144,0,None,0,4,2010,Normal,192000,12.165250651009918,0,1,1,9,3,1,1,1,12,12,1,1,40
386,50,RL,8410,Pave,None,Lvl,FR2,Edwards,Feedr,1Fam,1.5Fin,5,3,1910,1996,Gambrel,Wd Sdng,None,0.0,3,2,PConc,3,3,0,Unf,0,0,658,658,3,1,658,526,0,1184,0,0,1,0,5,1,3,8,Typ,0,0,None,0.0,None,0,0,0,0,N,0,151,0,0,0,0,None,0,5,2006,AdjLand,81000,11.302204433654575,0,1,0,0,0,1,1,1,9,6,1,1,15
387,80,RL,7200,Pave,None,Lvl,Inside,Edwards,Norm,1Fam,SLvl,6,6,1976,1976,Hip,MetalSd,BrkFace,255.0,3,3,CBlock,3,3,2,ALQ,631,0,410,1041,5,1,1125,0,0,1125,1,0,1,0,3,1,3,6,Typ,1,2,Detchd,1977.0,Unf,1,352,3,3,Y,296,0,0,0,0,0,GdWo,0,10,2009,Abnorml,125000,11.736069016284437,0,1,1,9,2,1,1,1,9,9,1,1,36
388,20,RL,9382,Pave,None,Lvl,CulDSac,CollgCr,Norm,1Fam,1Story,7,5,1999,2000,Gable,VinylSd,BrkFace,125.0,4,3,PConc,4,3,0,Unf,0,0,1468,1468,5,1,1479,0,0,1479,0,0,2,0,3,1,4,6,Typ,0,0,Attchd,1999.0,RFn,2,577,3,3,Y,120,25,0,0,0,0,None,0,7,2008,Normal,191000,12.160028707028767,0,1,1,9,0,1,1,1,12,12,1,0,35
389,60,RL,12474,Pave,None,Lvl,Inside,NridgHt,Norm,1Fam,2Story,10,5,2007,2008,Gable,VinylSd,Stone,272.0,5,3,PConc,5,3,2,GLQ,1280,0,402,1682,5,1,1742,590,0,2332,1,0,2,1,3,1,5,9,Typ,1,5,BuiltIn,2008.0,Fin,3,846,3,3,Y,196,134,0,0,0,0,None,0,8,2008,Partial,426000,12.962194625251508,1,1,1,9,5,1,1,1,15,15,1,1,50
390,50,RL,8405,Pave,Grvl,Lvl,Inside,Edwards,Norm,1Fam,1.5Fin,5,8,1900,1950,Gable,MetalSd,None,0.0,3,3,BrkTil,3,4,0,Rec,241,391,229,861,5,1,961,406,0,1367,1,0,1,0,4,1,3,7,Typ,0,0,Detchd,1978.0,Unf,1,384,3,3,Y,0,130,112,0,0,0,MnPrv,0,4,2008,Normal,119000,11.686878772093667,0,1,1,9,0,1,1,1,12,9,1,1,40
391,60,RL,12209,Pave,None,Lvl,CulDSac,Mitchel,Norm,1Fam,2Story,6,5,2001,2002,Gable,VinylSd,None,0.0,3,3,PConc,5,3,0,ALQ,690,0,114,804,5,1,804,1157,0,1961,1,0,2,1,3,1,4,7,Typ,1,3,BuiltIn,2001.0,Fin,2,560,3,3,Y,125,192,0,0,0,0,None,0,6,2009,Normal,215000,12.2783933071098,0,1,1,9,3,1,1,1,15,9,1,0,30
392,20,RL,8339,Pave,None,Lvl,Inside,NAmes,Norm,1Fam,1Story,5,7,1959,1959,Gable,MetalSd,None,0.0,3,3,Slab,0,0,0,None,0,0,0,0,3,1,882,0,0,882,0,0,1,0,3,1,3,5,Typ,0,0,Attchd,1959.0,RFn,1,294,3,3,Y,0,0,0,0,0,0,MnPrv,1200,7,2007,Normal,106500,11.575900264131617,0,1,1,9,0,1,1,0,0,9,1,0,35
393,30,RL,7446,Pave,None,Lvl,Corner,BrkSide,Feedr,1Fam,1Story,4,5,1941,1950,Gable,WdShing,None,0.0,3,3,CBlock,3,3,0,Rec,266,0,522,788,3,1,788,0,0,788,0,0,1,0,2,1,3,4,Typ,2,3,None,0.0,None,0,0,0,0,Y,0,0,0,0,0,0,GdWo,0,4,2006,Abnorml,100000,11.512925464970229,0,1,0,0,6,0,1,1,9,9,1,1,20
394,50,RL,10134,Pave,None,Lvl,Inside,OldTown,Norm,1Fam,1.5Fin,5,6,1940,1950,Gable,MetalSd,None,0.0,3,3,CBlock,3,3,0,Unf,0,0,735,735,4,1,735,299,0,1034,0,0,1,0,2,1,3,5,Typ,0,0,Detchd,1940.0,Unf,1,240,3,3,Y,0,39,0,0,0,0,None,0,7,2007,Normal,109000,11.59910316121128,0,1,1,9,0,0,1,1,9,9,1,1,30
395,20,RL,9571,Pave,None,Lvl,Inside,Edwards,Norm,1Fam,1Story,5,6,1956,1956,Gable,Wd Sdng,None,0.0,3,3,CBlock,3,3,2,BLQ,739,0,405,1144,3,1,1144,0,0,1144,1,0,1,0,3,1,3,6,Typ,0,0,Attchd,1956.0,Unf,1,596,3,3,Y,44,0,0,0,0,0,None,0,6,2010,Normal,129000,11.76756768334381,0,1,1,9,0,1,1,1,9,9,1,1,30
396,20,RL,7200,Pave,None,Low,Inside,CollgCr,Norm,1Fam,1Story,5,5,1972,1972,Hip,MetalSd,None,0.0,3,3,CBlock,3,3,2,Rec,777,0,117,894,3,1,894,0,0,894,0,0,1,0,2,1,3,6,Typ,0,0,Detchd,1985.0,RFn,2,600,3,3,Y,215,0,0,0,0,0,None,0,9,2009,Normal,123000,11.719939634354555,0,1,1,9,0,1,1,1,9,9,1,1,25
397,60,RL,7590,Pave,None,Lvl,Inside,NAmes,Pos,1Fam,2Story,5,5,1962,1962,Gable,VinylSd,BrkFace,288.0,3,3,CBlock,3,3,0,ALQ,540,0,324,864,3,1,876,936,0,1812,0,0,2,0,4,1,3,8,Typ,1,3,Attchd,1962.0,RFn,1,264,3,3,Y,0,168,0,0,0,0,None,0,7,2007,Normal,169500,12.040608205802641,0,1,1,9,3,1,1,1,9,9,1,1,25
398,30,RM,8967,Pave,None,Lvl,Corner,IDOTRR,Norm,1Fam,1Story,5,2,1920,1950,Gable,MetalSd,None,0.0,3,2,BrkTil,2,1,0,Unf,0,0,961,961,4,1,1077,0,0,1077,0,0,1,0,2,1,3,6,MajSev,0,0,Detchd,1920.0,Unf,1,338,1,1,N,0,0,0,0,0,0,None,0,11,2007,Abnorml,67000,11.112447898373103,0,1,1,1,0,0,1,1,2,6,1,1,10
399,60,FV,8125,Pave,None,Lvl,Inside,Somerst,Norm,1Fam,2Story,7,5,2006,2007,Gable,CemntBd,Stone,100.0,4,3,PConc,4,3,0,GLQ,812,0,280,1092,5,1,1112,438,0,1550,1,0,2,0,2,1,4,7,Typ,0,0,Attchd,2007.0,Fin,2,438,3,3,Y,0,168,0,0,0,0,None,0,10,2009,Normal,241000,12.392552212472792,0,1,1,9,0,1,1,1,12,12,1,1,35
400,120,RL,14963,Pave,None,Lvl,Inside,Veenker,Norm,TwnhsE,1Story,8,5,1996,1996,Gable,BrkFace,None,0.0,4,3,PConc,4,3,0,GLQ,786,0,474,1260,5,1,1288,0,0,1288,1,0,1,1,1,1,5,4,Typ,2,4,Attchd,1996.0,Fin,2,500,3,3,Y,120,30,0,0,224,0,None,0,12,2008,Normal,245500,12.411052226216713,0,1,1,9,8,1,1,1,12,12,1,0,40
401,20,RL,8767,Pave,None,Lvl,Inside,CollgCr,Norm,1Fam,1Story,7,5,2005,2005,Gable,VinylSd,None,0.0,4,3,PConc,4,3,2,GLQ,24,0,1286,1310,5,1,1310,0,0,1310,0,0,2,0,3,1,4,6,Typ,1,4,Attchd,2005.0,Fin,2,400,3,3,Y,0,0,0,0,0,0,None,0,7,2006,Partial,164990,12.01364014498549,1,1,1,9,4,1,1,1,12,12,1,0,35
402,30,RL,10200,Pave,None,Lvl,Inside,Sawyer,Norm,1Fam,1Story,5,8,1940,1997,Gable,Wd Sdng,None,0.0,3,3,PConc,3,3,0,Unf,0,0,672,672,5,1,672,0,0,672,0,0,1,0,2,1,3,4,Typ,0,0,Detchd,1940.0,Unf,1,240,3,3,N,168,0,0,0,0,0,GdPrv,0,8,2008,Normal,108000,11.589886506106357,0,1,1,9,0,1,1,1,9,9,1,1,40
403,60,RL,12090,Pave,None,Lvl,Corner,NoRidge,Norm,1Fam,2Story,8,5,1998,1998,Hip,VinylSd,BrkFace,650.0,4,3,PConc,4,3,0,Unf,0,0,1141,1141,4,1,1165,1098,0,2263,0,0,2,1,4,1,4,10,Typ,1,3,BuiltIn,1998.0,Fin,2,420,3,3,Y,144,123,0,0,0,0,None,0,7,2006,Abnorml,258000,12.460714863903755,0,1,1,9,3,1,1,1,12,12,1,1,40
404,60,RL,10364,Pave,None,Lvl,Inside,Gilbert,Norm,1Fam,2Story,6,5,1995,1996,Gable,MetalSd,None,0.0,3,3,PConc,4,3,0,Unf,0,0,806,806,4,1,806,766,0,1572,0,0,2,1,3,1,3,7,Typ,1,3,BuiltIn,1995.0,Fin,2,373,3,3,Y,0,40,0,0,0,0,None,0,5,2007,Normal,168000,12.031719258385396,0,1,1,9,3,1,1,1,12,9,1,0,30
405,20,RL,9991,Pave,None,Lvl,Corner,Sawyer,Feedr,1Fam,1Story,4,4,1976,1993,Gable,Plywood,None,0.0,3,3,CBlock,3,3,0,BLQ,1116,0,165,1281,5,1,1620,0,0,1620,1,0,2,0,3,1,3,8,MinMod,1,3,Attchd,1993.0,Unf,2,490,3,3,Y,120,78,0,0,0,0,GdWo,0,6,2009,Normal,150000,11.918390573078392,0,1,1,9,3,1,1,1,9,9,1,0,16
406,50,RL,10480,Pave,None,Lvl,Inside,SWISU,Norm,1Fam,1.5Fin,6,5,1936,1950,Gable,MetalSd,None,0.0,3,3,BrkTil,3,3,0,Unf,0,0,1064,1064,5,1,1166,0,473,1639,0,0,1,0,3,1,3,6,MajSev,0,0,Detchd,1936.0,Unf,1,240,3,3,Y,0,0,0,0,0,0,None,0,3,2008,Normal,115000,11.652687407345388,0,1,1,9,0,0,1,1,9,9,1,1,30
407,70,RL,15576,Pave,None,Lvl,Inside,Crawfor,Norm,1Fam,2Story,6,7,1915,1976,Gable,Wd Sdng,None,0.0,3,3,BrkTil,4,3,0,Unf,0,0,840,840,5,1,840,840,0,1680,0,0,2,0,4,1,3,8,Typ,0,0,Attchd,1960.0,Unf,1,308,3,3,Y,0,0,160,0,0,0,None,0,3,2008,Normal,177000,12.083905011555967,0,1,1,9,0,1,1,1,12,9,1,1,42
408,60,RL,14154,Pave,None,Lvl,Corner,NridgHt,Norm,1Fam,2Story,7,5,2006,2006,Gable,VinylSd,BrkFace,350.0,4,3,PConc,5,4,0,Unf,0,0,1063,1063,5,1,1071,1101,0,2172,0,0,2,1,3,1,4,9,Typ,1,4,Attchd,2006.0,RFn,3,947,3,3,Y,192,62,0,0,0,0,None,0,8,2007,Partial,280000,12.542544882151386,1,1,1,9,4,1,1,1,20,12,1,1,35
409,60,FV,10800,Pave,None,Lvl,Inside,Somerst,Norm,1Fam,2Story,8,5,2007,2008,Gable,VinylSd,Stone,100.0,4,3,PConc,5,3,0,GLQ,789,0,245,1034,5,1,1050,1028,0,2078,1,0,2,1,3,1,5,8,Typ,1,4,Attchd,2008.0,Fin,3,836,3,3,Y,0,102,0,0,0,0,None,0,4,2008,Partial,339750,12.73596533201339,1,1,1,9,4,1,1,1,15,12,1,1,40
410,20,RL,9571,Pave,None,Lvl,Inside,Edwards,Norm,1Fam,1Story,5,3,1958,1958,Gable,BrkComm,None,0.0,3,2,CBlock,3,2,0,Unf,0,0,1276,1276,3,1,1276,0,0,1276,0,0,1,0,3,1,3,5,MinMod,0,0,Attchd,1958.0,Unf,1,350,3,3,Y,0,0,0,0,0,0,None,0,6,2009,Abnorml,60000,11.002099841204238,0,1,1,9,0,0,1,1,6,6,1,1,15
411,190,RL,34650,Pave,None,Bnk,Inside,Gilbert,Norm,2fmCon,1Story,5,5,1955,1955,Hip,Wd Sdng,None,0.0,3,3,CBlock,3,3,1,Rec,1056,0,0,1056,3,0,1056,0,0,1056,1,0,1,0,3,1,3,5,Typ,0,0,Attchd,1955.0,Fin,2,572,3,3,Y,264,0,0,0,0,0,None,0,1,2006,Normal,145000,11.884489021402711,0,1,1,9,0,1,1,1,9,9,1,1,25
